C:\Maccor\System\University at Buffalo # 1\Archive\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1
mAmp-hr,Watt-hr,mAmps,Volts,State,ES
0.0021208224,0.00,0.30,0.50,D,5
0.0022174764,0.00,0.30,0.49,D,5
0.0023124648,0.00,0.30,0.48,D,5
0.0024066203,0.00,0.30,0.47,D,5
0.0025016085,0.00,0.30,0.45,D,5
0.0025999295,0.00,0.30,0.44,D,5
0.0026990830,0.00,0.30,0.43,D,5
0.0028007362,0.00,0.30,0.42,D,5
0.0028982233,0.00,0.30,0.41,D,5
0.0030007106,0.00,0.30,0.40,D,5
0.0031023623,0.00,0.30,0.39,D,5
0.0032040170,0.00,0.30,0.38,D,5
0.0033056712,0.00,0.30,0.37,D,5
0.0034098260,0.00,0.30,0.36,D,5
0.0035106466,0.00,0.30,0.35,D,5
0.0036148005,0.00,0.30,0.34,D,5
0.0037239535,0.00,0.30,0.33,D,5
0.0038322725,0.00,0.30,0.31,D,5
0.0039414275,0.00,0.30,0.30,D,5
0.0040514149,0.00,0.30,0.29,D,5
0.0041672324,0.00,0.30,0.28,D,5
0.0042897178,0.00,0.30,0.27,D,5
0.0044147030,0.00,0.30,0.26,D,5
0.0045430199,0.00,0.30,0.25,D,5
0.0046763375,0.00,0.30,0.24,D,5
0.0048196512,0.00,0.30,0.23,D,5
0.0049662993,0.00,0.30,0.22,D,5
0.0051321106,0.00,0.30,0.21,D,5
0.0053162566,0.00,0.30,0.20,D,5
0.0055278971,0.00,0.30,0.19,D,5
0.0057845299,0.00,0.30,0.18,D,5
0.0061261550,0.00,0.30,0.17,D,5
0.0066577537,0.00,0.30,0.16,D,5
0.0075934701,0.00,0.30,0.15,D,5
0.0098206893,0.00,0.30,0.14,D,5
0.0173672382,0.00,0.30,0.13,D,5
0.0273659833,0.00,0.30,0.12,D,1
0.0373647317,0.00,0.30,0.12,D,1
0.0473634738,0.00,0.30,0.11,D,1
0.0573622158,0.00,0.30,0.11,D,1
0.0673609494,0.00,0.30,0.10,D,1
0.0773596839,0.00,0.30,0.10,D,1
0.0873584228,0.00,0.30,0.09,D,1
0.0973571535,0.00,0.30,0.09,D,1
0.1073559010,0.00,0.30,0.08,D,1
0.1173546524,0.00,0.30,0.08,D,1
0.1273533975,0.00,0.30,0.08,D,1
0.1373521433,0.00,0.30,0.07,D,1
0.1473508741,0.00,0.30,0.07,D,1
0.1573496129,0.00,0.30,0.06,D,1
0.1673483477,0.00,0.30,0.06,D,1
0.1773470848,0.00,0.30,0.05,D,1
0.1873458254,0.00,0.30,0.05,D,1
0.1973445642,0.00,0.30,0.04,D,1
0.2073433076,0.00,0.30,0.04,D,1
0.2173420504,0.00,0.30,0.04,D,1
0.2273407964,0.00,0.30,0.03,D,1
0.2373395379,0.00,0.30,0.03,D,1
0.2473382894,0.00,0.30,0.02,D,1
0.2573370278,0.00,0.30,0.02,D,1
0.2673357823,0.00,0.30,0.01,D,1
0.2773345138,0.00,0.30,0.01,D,1
0.2873332436,0.00,0.30,0.00,D,1
0.2960379956,0.00,0.30,0.00,D,133
0.0000000000,0.00,0.00,0.02,R,0
0.0000000000,0.00,0.00,0.04,R,1
0.0000000000,0.00,0.00,0.05,R,1
0.0000000000,0.00,0.00,0.06,R,1
0.0000000000,0.00,0.00,0.06,R,1
0.0000000000,0.00,0.00,0.06,R,129
0.0000019197,0.00,0.30,0.08,C,0
0.0000285825,0.00,0.30,0.09,C,5
0.0000852479,0.00,0.30,0.11,C,5
0.0001860697,0.00,0.30,0.12,C,5
0.0003618813,0.00,0.30,0.13,C,5
0.0006426790,0.00,0.30,0.14,C,5
0.0010509596,0.00,0.30,0.15,C,5
0.0016067215,0.00,0.30,0.16,C,5
0.0023632947,0.00,0.30,0.17,C,5
0.0033365042,0.00,0.30,0.18,C,5
0.0045263486,0.00,0.30,0.19,C,5
0.0059919981,0.00,0.30,0.20,C,5
0.0078509268,0.00,0.30,0.21,C,5
0.0100031565,0.00,0.30,0.22,C,5
0.0126128320,0.00,0.30,0.23,C,5
0.0155824594,0.00,0.30,0.24,C,5
0.0190778557,0.00,0.30,0.25,C,5
0.0230498507,0.00,0.30,0.26,C,5
0.0274359713,0.00,0.30,0.27,C,5
0.0323903438,0.00,0.30,0.28,C,5
0.0378529913,0.00,0.30,0.29,C,5
0.0435506104,0.00,0.30,0.30,C,5
0.0497481582,0.00,0.30,0.31,C,5
0.0563006660,0.00,0.30,0.32,C,5
0.0630073244,0.00,0.30,0.33,C,5
0.0701247520,0.00,0.30,0.34,C,5
0.0774480000,0.00,0.30,0.35,C,5
0.0845446089,0.00,0.30,0.36,C,5
0.0915653999,0.00,0.30,0.37,C,5
0.0984362051,0.00,0.30,0.38,C,5
0.1049670543,0.00,0.30,0.39,C,5
0.1114062414,0.00,0.30,0.40,C,5
0.1175804646,0.00,0.30,0.41,C,5
0.1235713708,0.00,0.30,0.42,C,5
0.1292314817,0.00,0.30,0.43,C,5
0.1346233039,0.00,0.30,0.44,C,5
0.1400226190,0.00,0.30,0.45,C,5
0.1453077817,0.00,0.30,0.46,C,5
0.1502704883,0.00,0.30,0.47,C,5
0.1547565918,0.00,0.30,0.48,C,5
0.1592651889,0.00,0.30,0.49,C,5
0.1633255137,0.00,0.30,0.50,C,5
0.1670625446,0.00,0.30,0.51,C,5
0.1705596010,0.00,0.30,0.52,C,5
0.1740533329,0.00,0.30,0.53,C,5
0.1773154235,0.00,0.30,0.54,C,5
0.1802475511,0.00,0.30,0.55,C,5
0.1831288563,0.00,0.30,0.56,C,5
0.1859534993,0.00,0.30,0.57,C,5
0.1887664688,0.00,0.30,0.58,C,5
0.1914527920,0.00,0.30,0.59,C,5
0.1940341354,0.00,0.30,0.60,C,5
0.1964963276,0.00,0.30,0.61,C,5
0.1988501935,0.00,0.30,0.62,C,5
0.2010890788,0.00,0.30,0.63,C,5
0.2032754704,0.00,0.30,0.64,C,5
0.2055368564,0.00,0.30,0.65,C,5
0.2076990816,0.00,0.30,0.66,C,5
0.2097304910,0.00,0.30,0.67,C,5
0.2117952309,0.00,0.30,0.68,C,5
0.2136958297,0.00,0.30,0.69,C,5
0.2156047559,0.00,0.30,0.70,C,5
0.2174678524,0.00,0.30,0.71,C,5
0.2193467748,0.00,0.30,0.72,C,5
0.2212407043,0.00,0.30,0.73,C,5
0.2229913186,0.00,0.30,0.74,C,5
0.2247477631,0.00,0.30,0.75,C,5
0.2264417122,0.00,0.30,0.76,C,5
0.2281773297,0.00,0.30,0.77,C,5
0.2297937945,0.00,0.30,0.78,C,5
0.2314727464,0.00,0.30,0.79,C,5
0.2331325358,0.00,0.30,0.80,C,5
0.2346906750,0.00,0.30,0.81,C,5
0.2362204823,0.00,0.30,0.82,C,5
0.2377894495,0.00,0.30,0.83,C,5
0.2392959276,0.00,0.30,0.84,C,5
0.2408390658,0.00,0.30,0.85,C,5
0.2424188722,0.00,0.30,0.86,C,5
0.2439628428,0.00,0.30,0.88,C,5
0.2453951628,0.00,0.30,0.89,C,5
0.2467649901,0.00,0.30,0.90,C,5
0.2481723102,0.00,0.30,0.91,C,5
0.2496404592,0.00,0.30,0.92,C,5
0.2510336150,0.00,0.30,0.93,C,5
0.2523926095,0.00,0.30,0.94,C,5
0.2537991019,0.00,0.30,0.95,C,5
0.2552514184,0.00,0.30,0.96,C,5
0.2565187593,0.00,0.30,0.97,C,5
0.2578335947,0.00,0.30,0.98,C,5
0.2591342626,0.00,0.30,0.99,C,5
0.2604049368,0.00,0.30,1.00,C,5
0.2616814444,0.00,0.30,1.01,C,5
0.2629729499,0.00,0.30,1.02,C,5
0.2641744609,0.00,0.30,1.03,C,5
0.2653843087,0.00,0.30,1.04,C,5
0.2665999847,0.00,0.30,1.05,C,5
0.2678006693,0.00,0.30,1.06,C,5
0.2690021837,0.00,0.30,1.07,C,5
0.2701103758,0.00,0.30,1.08,C,5
0.2712185693,0.00,0.30,1.09,C,5
0.2722667704,0.00,0.30,1.10,C,5
0.2733607991,0.00,0.30,1.11,C,5
0.2744223291,0.00,0.30,1.12,C,5
0.2754205381,0.00,0.30,1.13,C,5
0.2764187462,0.00,0.30,1.14,C,5
0.2774419529,0.00,0.30,1.15,C,5
0.2784126630,0.00,0.30,1.16,C,5
0.2793692083,0.00,0.30,1.17,C,5
0.2803157564,0.00,0.30,1.18,C,5
0.2812298037,0.00,0.30,1.19,C,5
0.2820430345,0.00,0.30,1.20,C,133
0.0000000000,0.00,0.00,1.17,R,0
0.0000000000,0.00,0.00,1.09,R,1
0.0000000000,0.00,0.00,1.06,R,1
0.0000000000,0.00,0.00,1.03,R,1
0.0000000000,0.00,0.00,1.01,R,1
0.0000000000,0.00,0.00,1.00,R,129
0.0000019161,0.00,0.30,0.95,D,0
0.0000152481,0.00,0.30,0.93,D,5
0.0000335809,0.00,0.30,0.92,D,5
0.0000560809,0.00,0.30,0.90,D,5
0.0000810786,0.00,0.30,0.89,D,5
0.0001094090,0.00,0.30,0.88,D,5
0.0001394051,0.00,0.30,0.86,D,5
0.0001719011,0.00,0.30,0.85,D,5
0.0002060640,0.00,0.30,0.84,D,5
0.0002410591,0.00,0.30,0.82,D,5
0.0002777209,0.00,0.30,0.81,D,5
0.0003160482,0.00,0.30,0.80,D,5
0.0003560429,0.00,0.30,0.79,D,5
0.0003968708,0.00,0.30,0.78,D,5
0.0004393648,0.00,0.30,0.76,D,5
0.0004835274,0.00,0.30,0.75,D,5
0.0005301875,0.00,0.30,0.74,D,5
0.0005776810,0.00,0.30,0.73,D,5
0.0006285087,0.00,0.30,0.72,D,5
0.0006810023,0.00,0.30,0.70,D,5
0.0007343278,0.00,0.30,0.69,D,5
0.0007918218,0.00,0.30,0.68,D,5
0.0008526484,0.00,0.30,0.67,D,5
0.0009134731,0.00,0.30,0.66,D,5
0.0009776317,0.00,0.30,0.65,D,5
0.0010434575,0.00,0.30,0.64,D,5
0.0011134497,0.00,0.30,0.63,D,5
0.0011842728,0.00,0.30,0.61,D,5
0.0012575976,0.00,0.30,0.60,D,5
0.0013325881,0.00,0.30,0.59,D,5
0.0014142440,0.00,0.30,0.58,D,5
0.0014959014,0.00,0.30,0.57,D,5
0.0015792239,0.00,0.30,0.56,D,5
0.0016617134,0.00,0.30,0.55,D,5
0.0017525369,0.00,0.30,0.54,D,5
0.0018391929,0.00,0.30,0.53,D,5
0.0019308479,0.00,0.30,0.52,D,5
0.0020241684,0.00,0.30,0.51,D,5
0.0021174898,0.00,0.30,0.50,D,5
0.0022149775,0.00,0.30,0.48,D,5
0.0023124665,0.00,0.30,0.47,D,5
0.0024107871,0.00,0.30,0.46,D,5
0.0025074406,0.00,0.30,0.45,D,5
0.0026057612,0.00,0.30,0.44,D,5
0.0027015827,0.00,0.30,0.43,D,5
0.0028007362,0.00,0.30,0.42,D,5
0.0029023913,0.00,0.30,0.41,D,5
0.0030048784,0.00,0.30,0.40,D,5
0.0031040323,0.00,0.30,0.39,D,5
0.0032031888,0.00,0.30,0.38,D,5
0.0033031747,0.00,0.30,0.37,D,5
0.0034048283,0.00,0.30,0.36,D,5
0.0035064832,0.00,0.30,0.34,D,5
0.0036073043,0.00,0.30,0.33,D,5
0.0037122912,0.00,0.30,0.32,D,5
0.0038189442,0.00,0.30,0.31,D,5
0.0039280974,0.00,0.30,0.30,D,5
0.0040397501,0.00,0.30,0.29,D,5
0.0041564015,0.00,0.30,0.28,D,5
0.0042697206,0.00,0.30,0.27,D,5
0.0043938712,0.00,0.30,0.26,D,5
0.0045255213,0.00,0.30,0.25,D,5
0.0046580043,0.00,0.30,0.24,D,5
0.0048013208,0.00,0.30,0.23,D,5
0.0049546338,0.00,0.30,0.22,D,5
0.0051254437,0.00,0.30,0.21,D,5
0.0053095869,0.00,0.30,0.20,D,5
0.0055303925,0.00,0.30,0.19,D,5
0.0058103573,0.00,0.30,0.18,D,5
0.0061886431,0.00,0.30,0.17,D,5
0.0067752343,0.00,0.30,0.16,D,5
0.0078159384,0.00,0.30,0.15,D,5
0.0103447907,0.00,0.30,0.14,D,5
0.0185504255,0.00,0.30,0.13,D,5
0.0285491772,0.00,0.30,0.12,D,1
0.0385479230,0.00,0.30,0.11,D,1
0.0485466617,0.00,0.30,0.11,D,1
0.0585453950,0.00,0.30,0.10,D,1
0.0685441370,0.00,0.30,0.10,D,1
0.0785428816,0.00,0.30,0.10,D,1
0.0885416214,0.00,0.30,0.09,D,1
0.0985403519,0.00,0.30,0.09,D,1
0.1085390920,0.00,0.30,0.08,D,1
0.1185378375,0.00,0.30,0.08,D,1
0.1285365689,0.00,0.30,0.07,D,1
0.1385353043,0.00,0.30,0.07,D,1
0.1485340498,0.00,0.30,0.06,D,1
0.1585328020,0.00,0.30,0.06,D,1
0.1685315448,0.00,0.30,0.05,D,1
0.1785302812,0.00,0.30,0.05,D,1
0.1885290153,0.00,0.30,0.05,D,1
0.1985277661,0.00,0.30,0.04,D,1
0.2085265008,0.00,0.30,0.04,D,1
0.2185252420,0.00,0.30,0.03,D,1
0.2285239760,0.00,0.30,0.03,D,1
0.2385227168,0.00,0.30,0.02,D,1
0.2485214528,0.00,0.30,0.02,D,1
0.2585201872,0.00,0.30,0.01,D,1
0.2685189301,0.00,0.30,0.01,D,1
0.2785176785,0.00,0.30,0.00,D,1
0.2841186363,0.00,0.30,0.00,D,133
0.0000000000,0.00,0.00,0.02,R,0
0.0000000000,0.00,0.00,0.04,R,1
0.0000000000,0.00,0.00,0.05,R,1
0.0000000000,0.00,0.00,0.06,R,1
0.0000000000,0.00,0.00,0.06,R,1
0.0000000000,0.00,0.00,0.06,R,129
0.0000019190,0.00,0.30,0.08,C,0
0.0000285851,0.00,0.30,0.10,C,5
0.0000852490,0.00,0.30,0.11,C,5
0.0001885692,0.00,0.30,0.12,C,5
0.0003635448,0.00,0.30,0.13,C,5
0.0006410109,0.00,0.30,0.14,C,5
0.0010467911,0.00,0.30,0.15,C,5
0.0015917226,0.00,0.30,0.16,C,5
0.0023224637,0.00,0.30,0.17,C,5
0.0032681805,0.00,0.30,0.18,C,5
0.0044297015,0.00,0.30,0.19,C,5
0.0058986814,0.00,0.30,0.20,C,5
0.0076326304,0.00,0.30,0.21,C,5
0.0097998535,0.00,0.30,0.22,C,5
0.0123503627,0.00,0.30,0.23,C,5
0.0152758298,0.00,0.30,0.24,C,5
0.0185937458,0.00,0.30,0.25,C,5
0.0223957626,0.00,0.30,0.26,C,5
0.0265894007,0.00,0.30,0.27,C,5
0.0312488208,0.00,0.30,0.28,C,5
0.0364506623,0.00,0.30,0.29,C,5
0.0418074942,0.00,0.30,0.30,C,5
0.0475867653,0.00,0.30,0.31,C,5
0.0537984836,0.00,0.30,0.32,C,5
0.0601801799,0.00,0.30,0.33,C,5
0.0668160086,0.00,0.30,0.34,C,5
0.0737526430,0.00,0.30,0.35,C,5
0.0805876145,0.00,0.30,0.36,C,5
0.0874175887,0.00,0.30,0.37,C,5
0.0939267670,0.00,0.30,0.38,C,5
0.1001209872,0.00,0.30,0.39,C,5
0.1061610583,0.00,0.30,0.40,C,5
0.1121569693,0.00,0.30,0.41,C,5
0.1178512538,0.00,0.30,0.42,C,5
0.1235955260,0.00,0.30,0.43,C,5
0.1289998454,0.00,0.30,0.44,C,5
0.1340100489,0.00,0.30,0.45,C,5
0.1388419484,0.00,0.30,0.46,C,5
0.1434963749,0.00,0.30,0.47,C,5
0.1479074863,0.00,0.30,0.48,C,5
0.1518503250,0.00,0.30,0.49,C,5
0.1555973541,0.00,0.30,0.50,C,5
0.1593243848,0.00,0.30,0.51,C,5
0.1627797821,0.00,0.30,0.52,C,5
0.1661510236,0.00,0.30,0.53,C,5
0.1692598060,0.00,0.30,0.54,C,5
0.1722969216,0.00,0.30,0.55,C,5
0.1749957476,0.00,0.30,0.56,C,5
0.1775729235,0.00,0.30,0.57,C,5
0.1802334271,0.00,0.30,0.58,C,5
0.1827389436,0.00,0.30,0.59,C,5
0.1851469763,0.00,0.30,0.60,C,5
0.1875016801,0.00,0.30,0.61,C,5
0.1897930593,0.00,0.30,0.62,C,5
0.1921069327,0.00,0.30,0.63,C,5
0.1942983237,0.00,0.30,0.64,C,5
0.1962797439,0.00,0.30,0.65,C,5
0.1983661392,0.00,0.30,0.66,C,5
0.2003967199,0.00,0.30,0.67,C,5
0.2023506365,0.00,0.30,0.68,C,5
0.2042245656,0.00,0.30,0.69,C,5
0.2062026535,0.00,0.30,0.70,C,5
0.2080207571,0.00,0.30,0.71,C,5
0.2097663737,0.00,0.30,0.72,C,5
0.2115069857,0.00,0.30,0.73,C,5
0.2132909283,0.00,0.30,0.75,C,5
0.2150240488,0.00,0.30,0.76,C,5
0.2166880059,0.00,0.30,0.77,C,5
0.2183602906,0.00,0.30,0.78,C,5
0.2200125824,0.00,0.30,0.79,C,5
0.2216440442,0.00,0.30,0.80,C,5
0.2231438558,0.00,0.30,0.81,C,5
0.2246853279,0.00,0.30,0.82,C,5
0.2262284698,0.00,0.30,0.83,C,5
0.2277607747,0.00,0.30,0.84,C,5
0.2292714219,0.00,0.30,0.85,C,5
0.2307679020,0.00,0.30,0.86,C,5
0.2323027093,0.00,0.30,0.87,C,5
0.2337950234,0.00,0.30,0.88,C,5
0.2352281746,0.00,0.30,0.89,C,5
0.2366463298,0.00,0.30,0.90,C,5
0.2380403191,0.00,0.30,0.91,C,5
0.2394318104,0.00,0.30,0.92,C,5
0.2408474670,0.00,0.30,0.93,C,5
0.2423106122,0.00,0.30,0.94,C,5
0.2436162832,0.00,0.30,0.95,C,5
0.2449444482,0.00,0.30,0.96,C,5
0.2462567869,0.00,0.30,0.97,C,5
0.2475199581,0.00,0.30,0.98,C,5
0.2487797971,0.00,0.30,0.99,C,5
0.2500854671,0.00,0.30,1.00,C,5
0.2513952993,0.00,0.30,1.01,C,5
0.2526468095,0.00,0.30,1.02,C,5
0.2538533219,0.00,0.30,1.03,C,5
0.2550365095,0.00,0.30,1.04,C,5
0.2561996968,0.00,0.30,1.05,C,5
0.2573162209,0.00,0.30,1.06,C,5
0.2584494165,0.00,0.30,1.07,C,5
0.2595717769,0.00,0.30,1.08,C,5
0.2606674751,0.00,0.30,1.09,C,5
0.2617481721,0.00,0.30,1.10,C,5
0.2627888755,0.00,0.30,1.11,C,5
0.2638104131,0.00,0.30,1.12,C,5
0.2648394487,0.00,0.30,1.13,C,5
0.2658643215,0.00,0.30,1.14,C,5
0.2668641960,0.00,0.30,1.15,C,5
0.2678699021,0.00,0.30,1.16,C,5
0.2688256157,0.00,0.30,1.17,C,5
0.2698263264,0.00,0.30,1.18,C,5
0.2707562086,0.00,0.30,1.19,C,5
0.2714577849,0.00,0.30,1.20,C,133
0.0000000000,0.00,0.00,1.17,R,0
0.0000000000,0.00,0.00,1.09,R,1
0.0000000000,0.00,0.00,1.06,R,1
0.0000000000,0.00,0.00,1.03,R,1
0.0000000000,0.00,0.00,1.01,R,1
0.0000000000,0.00,0.00,1.00,R,129
0.0000019131,0.00,0.30,0.95,D,0
0.0000152452,0.00,0.30,0.93,D,5
0.0000327434,0.00,0.30,0.92,D,5
0.0000552437,0.00,0.30,0.90,D,5
0.0000810742,0.00,0.30,0.89,D,5
0.0001085731,0.00,0.30,0.87,D,5
0.0001385690,0.00,0.30,0.86,D,5
0.0001702317,0.00,0.30,0.85,D,5
0.0002035608,0.00,0.30,0.84,D,5
0.0002393907,0.00,0.30,0.82,D,5
0.0002760525,0.00,0.30,0.81,D,5
0.0003143812,0.00,0.30,0.80,D,5
0.0003527102,0.00,0.30,0.79,D,5
0.0003935387,0.00,0.30,0.77,D,5
0.0004360330,0.00,0.30,0.76,D,5
0.0004801936,0.00,0.30,0.75,D,5
0.0005260211,0.00,0.30,0.74,D,5
0.0005743485,0.00,0.30,0.73,D,5
0.0006235091,0.00,0.30,0.72,D,5
0.0006760026,0.00,0.30,0.70,D,5
0.0007301621,0.00,0.30,0.69,D,5
0.0007868217,0.00,0.30,0.68,D,5
0.0008443147,0.00,0.30,0.67,D,5
0.0009051398,0.00,0.30,0.66,D,5
0.0009701317,0.00,0.30,0.65,D,5
0.0010359567,0.00,0.30,0.64,D,5
0.0011042825,0.00,0.30,0.63,D,5
0.0011742733,0.00,0.30,0.61,D,5
0.0012484314,0.00,0.30,0.60,D,5
0.0013250879,0.00,0.30,0.59,D,5
0.0014034118,0.00,0.30,0.58,D,5
0.0014859030,0.00,0.30,0.57,D,5
0.0015692261,0.00,0.30,0.56,D,5
0.0016542136,0.00,0.30,0.55,D,5
0.0017433678,0.00,0.30,0.54,D,5
0.0018350229,0.00,0.30,0.53,D,5
0.0019266783,0.00,0.30,0.52,D,5
0.0020200016,0.00,0.30,0.50,D,5
0.0021133230,0.00,0.30,0.49,D,5
0.0022066431,0.00,0.30,0.48,D,5
0.0023016320,0.00,0.30,0.47,D,5
0.0023982866,0.00,0.30,0.46,D,5
0.0024949414,0.00,0.30,0.45,D,5
0.0025949288,0.00,0.30,0.44,D,5
0.0026932490,0.00,0.30,0.43,D,5
0.0027882376,0.00,0.30,0.42,D,5
0.0028882226,0.00,0.30,0.41,D,5
0.0029865436,0.00,0.30,0.40,D,5
0.0030873644,0.00,0.30,0.39,D,5
0.0031890196,0.00,0.30,0.38,D,5
0.0032890060,0.00,0.30,0.36,D,5
0.0033906596,0.00,0.30,0.35,D,5
0.0034939800,0.00,0.30,0.34,D,5
0.0035972981,0.00,0.30,0.33,D,5
0.0037031184,0.00,0.30,0.32,D,5
0.0038081055,0.00,0.30,0.31,D,5
0.0039172589,0.00,0.30,0.30,D,5
0.0040297448,0.00,0.30,0.29,D,5
0.0041447309,0.00,0.30,0.28,D,5
0.0042622150,0.00,0.30,0.27,D,5
0.0043863662,0.00,0.30,0.26,D,5
0.0045163483,0.00,0.30,0.25,D,5
0.0046496650,0.00,0.30,0.24,D,5
0.0047971465,0.00,0.30,0.23,D,5
0.0049504593,0.00,0.30,0.22,D,5
0.0051179383,0.00,0.30,0.21,D,5
0.0053112466,0.00,0.30,0.19,D,5
0.0055362188,0.00,0.30,0.18,D,5
0.0058145175,0.00,0.30,0.17,D,5
0.0062011346,0.00,0.30,0.16,D,5
0.0068293928,0.00,0.30,0.15,D,5
0.0080350747,0.00,0.30,0.14,D,5
0.0110113661,0.00,0.30,0.13,D,5
0.0203910111,0.00,0.30,0.12,D,5
0.0303897468,0.00,0.30,0.12,D,1
0.0403884860,0.00,0.30,0.11,D,1
0.0503872294,0.00,0.30,0.11,D,1
0.0603859752,0.00,0.30,0.10,D,1
0.0703847099,0.00,0.30,0.10,D,1
0.0803834499,0.00,0.30,0.09,D,1
0.0903821943,0.00,0.30,0.09,D,1
0.1003809363,0.00,0.30,0.08,D,1
0.1103796784,0.00,0.30,0.08,D,1
0.1203784055,0.00,0.30,0.07,D,1
0.1303771565,0.00,0.30,0.07,D,1
0.1403758981,0.00,0.30,0.06,D,1
0.1503746370,0.00,0.30,0.06,D,1
0.1603733806,0.00,0.30,0.06,D,1
0.1703721261,0.00,0.30,0.05,D,1
0.1803708699,0.00,0.30,0.05,D,1
0.1903696125,0.00,0.30,0.04,D,1
0.2003683604,0.00,0.30,0.04,D,1
0.2103671085,0.00,0.30,0.03,D,1
0.2203658500,0.00,0.30,0.03,D,1
0.2303645954,0.00,0.30,0.02,D,1
0.2403633373,0.00,0.30,0.01,D,1
0.2503620737,0.00,0.30,0.01,D,1
0.2603608189,0.00,0.30,0.01,D,1
0.2703595607,0.00,0.30,0.00,D,1
0.2725726134,0.00,0.30,0.00,D,133
0.0000000000,0.00,0.00,0.02,R,0
0.0000000000,0.00,0.00,0.04,R,1
0.0000000000,0.00,0.00,0.05,R,1
0.0000000000,0.00,0.00,0.06,R,1
0.0000000000,0.00,0.00,0.06,R,1
0.0000000000,0.00,0.00,0.06,R,129
0.0000019180,0.00,0.30,0.08,C,0
0.0000277507,0.00,0.30,0.10,C,5
0.0000819130,0.00,0.30,0.11,C,5
0.0001777357,0.00,0.30,0.12,C,5
0.0003435492,0.00,0.30,0.13,C,5
0.0006018488,0.00,0.30,0.14,C,5
0.0009784667,0.00,0.30,0.15,C,5
0.0014867381,0.00,0.30,0.16,C,5
0.0021733144,0.00,0.30,0.17,C,5
0.0030573672,0.00,0.30,0.18,C,5
0.0041722261,0.00,0.30,0.19,C,5
0.0055445535,0.00,0.30,0.20,C,5
0.0072693346,0.00,0.30,0.21,C,5
0.0092607576,0.00,0.30,0.22,C,5
0.0116421205,0.00,0.30,0.23,C,5
0.0144067725,0.00,0.30,0.24,C,5
0.0176305308,0.00,0.30,0.25,C,5
0.0213134009,0.00,0.30,0.26,C,5
0.0253295557,0.00,0.30,0.27,C,5
0.0296956702,0.00,0.30,0.28,C,5
0.0345433963,0.00,0.30,0.29,C,5
0.0396235859,0.00,0.30,0.30,C,5
0.0451754023,0.00,0.30,0.31,C,5
0.0510604976,0.00,0.30,0.32,C,5
0.0572472150,0.00,0.30,0.33,C,5
0.0636639021,0.00,0.30,0.34,C,5
0.0701197610,0.00,0.30,0.35,C,5
0.0767314330,0.00,0.30,0.36,C,5
0.0829298072,0.00,0.30,0.37,C,5
0.0891181982,0.00,0.30,0.38,C,5
0.0949791269,0.00,0.30,0.39,C,5
0.1007375762,0.00,0.30,0.40,C,5
0.1062852086,0.00,0.30,0.41,C,5
0.1117828498,0.00,0.30,0.42,C,5
0.1168188807,0.00,0.30,0.43,C,5
0.1218457505,0.00,0.30,0.44,C,5
0.1266659756,0.00,0.30,0.45,C,5
0.1314087170,0.00,0.30,0.46,C,5
0.1356706804,0.00,0.30,0.47,C,5
0.1399384797,0.00,0.30,0.48,C,5
0.1437613358,0.00,0.30,0.49,C,5
0.1476041850,0.00,0.30,0.50,C,5
0.1510445877,0.00,0.30,0.51,C,5
0.1542475239,0.00,0.30,0.52,C,5
0.1574212879,0.00,0.30,0.53,C,5
0.1602667575,0.00,0.30,0.54,C,5
0.1631847196,0.00,0.30,0.55,C,5
0.1659802015,0.00,0.30,0.56,C,5
0.1685682053,0.00,0.30,0.57,C,5
0.1711903838,0.00,0.30,0.58,C,5
0.1734267632,0.00,0.30,0.59,C,5
0.1756923120,0.00,0.30,0.60,C,5
0.1779703556,0.00,0.30,0.61,C,5
0.1801800761,0.00,0.30,0.62,C,5
0.1823464725,0.00,0.30,0.64,C,5
0.1844795377,0.00,0.30,0.65,C,5
0.1864984453,0.00,0.30,0.66,C,5
0.1884723644,0.00,0.30,0.67,C,5
0.1904779377,0.00,0.30,0.68,C,5
0.1923502026,0.00,0.30,0.69,C,5
0.1942441348,0.00,0.30,0.70,C,5
0.1961730544,0.00,0.30,0.71,C,5
0.1979961573,0.00,0.30,0.72,C,5
0.1997984352,0.00,0.30,0.73,C,5
0.2015857111,0.00,0.30,0.74,C,5
0.2032688322,0.00,0.30,0.75,C,5
0.2048919597,0.00,0.30,0.76,C,5
0.2065192575,0.00,0.30,0.77,C,5
0.2082815347,0.00,0.30,0.78,C,5
0.2098238402,0.00,0.30,0.79,C,5
0.2113653160,0.00,0.30,0.80,C,5
0.2129301199,0.00,0.30,0.81,C,5
0.2144740902,0.00,0.30,0.82,C,5
0.2160038959,0.00,0.30,0.83,C,5
0.2174595482,0.00,0.30,0.84,C,5
0.2189868585,0.00,0.30,0.85,C,5
0.2204066771,0.00,0.30,0.86,C,5
0.2217973393,0.00,0.30,0.87,C,5
0.2232313254,0.00,0.30,0.88,C,5
0.2246261485,0.00,0.30,0.89,C,5
0.2260551349,0.00,0.30,0.90,C,5
0.2275574460,0.00,0.30,0.91,C,5
0.2288856098,0.00,0.30,0.92,C,5
0.2302920987,0.00,0.30,0.93,C,5
0.2316494269,0.00,0.30,0.94,C,5
0.2330017526,0.00,0.30,0.95,C,5
0.2343107566,0.00,0.30,0.96,C,5
