Today''s Date,3/6/2020,Date of Test:,2/28/2020,Filename:,C:\Maccor\System\University at Buffalo # 1\Active\MV22274-2a.034,Procedure,MV22274-2.000,,SCap,1,C Rate
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES,DPt Time
"3,216",0,3,133,1.264447222,0.00E+00,0,0,0.36,R,1,3/5/2020 7:04
"3,217",0,3,133,1.347780556,0.00E+00,0,0,0.36,R,1,3/5/2020 7:09
"3,218",0,3,133,1.431113889,0.00E+00,0,0,0.36,R,1,3/5/2020 7:14
"3,219",0,3,133,1.514447222,0.00E+00,0,0,0.36,R,1,3/5/2020 7:19
"3,220",0,3,133,1.597780556,0.00E+00,0,0,0.36,R,1,3/5/2020 7:24
"3,221",0,3,134,1.681113889,0.00E+00,0,0,0.36,R,1,3/5/2020 7:29
"3,222",0,3,134,1.764447222,0.00E+00,0,0,0.36,R,1,3/5/2020 7:34
"3,223",0,3,134,1.847780556,0.00E+00,0,0,0.36,R,1,3/5/2020 7:39
"3,224",0,3,134,1.931113889,0.00E+00,0,0,0.36,R,1,3/5/2020 7:44
"3,225",0,3,134,2.014447222,0.00E+00,0,0,0.36,R,1,3/5/2020 7:49
"3,226",0,3,134,2.097780556,0.00E+00,0,0,0.36,R,1,3/5/2020 7:54
"3,227",0,3,134,2.181113889,0.00E+00,0,0,0.36,R,1,3/5/2020 7:59
"3,228",0,3,134,2.264447222,0.00E+00,0,0,0.36,R,1,3/5/2020 8:04
"3,229",0,3,134,2.347780556,0.00E+00,0,0,0.36,R,1,3/5/2020 8:09
"3,230",0,3,134,2.431113889,0.00E+00,0,0,0.36,R,1,3/5/2020 8:14
"3,231",0,3,134,2.514447222,0.00E+00,0,0,0.36,R,1,3/5/2020 8:19
"3,232",0,3,134,2.597780556,0.00E+00,0,0,0.36,R,1,3/5/2020 8:24
"3,233",0,3,135,2.681113889,0.00E+00,0,0,0.36,R,1,3/5/2020 8:29
"3,234",0,3,135,2.764447222,0.00E+00,0,0,0.36,R,1,3/5/2020 8:34
"3,235",0,3,135,2.847780556,0.00E+00,0,0,0.36,R,1,3/5/2020 8:39
"3,236",0,3,135,2.931113889,0.00E+00,0,0,0.36,R,1,3/5/2020 8:44
"3,237",0,3,135,3.014447222,0.00E+00,0,0,0.36,R,1,3/5/2020 8:49
"3,238",0,3,135,3.097780556,0.00E+00,0,0,0.36,R,1,3/5/2020 8:54
"3,239",0,3,135,3.181113889,0.00E+00,0,0,0.36,R,1,3/5/2020 8:59
"3,240",0,3,135,3.264447222,0.00E+00,0,0,0.36,R,1,3/5/2020 9:04
"3,241",0,3,135,3.347780556,0.00E+00,0,0,0.35,R,1,3/5/2020 9:09
"3,242",0,3,135,3.431113889,0.00E+00,0,0,0.35,R,1,3/5/2020 9:14
"3,243",0,3,135,3.514447222,0.00E+00,0,0,0.35,R,1,3/5/2020 9:19
"3,244",0,3,135,3.597780556,0.00E+00,0,0,0.35,R,1,3/5/2020 9:24
"3,245",0,3,136,3.681113889,0.00E+00,0,0,0.35,R,1,3/5/2020 9:29
"3,246",0,3,136,3.764447222,0.00E+00,0,0,0.35,R,1,3/5/2020 9:34
"3,247",0,3,136,3.847780556,0.00E+00,0,0,0.35,R,1,3/5/2020 9:39
"3,248",0,3,136,3.931113889,0.00E+00,0,0,0.35,R,1,3/5/2020 9:44
"3,249",0,3,136,4.014447222,0.00E+00,0,0,0.35,R,1,3/5/2020 9:49
"3,250",0,3,136,4.097780556,0.00E+00,0,0,0.35,R,1,3/5/2020 9:54
"3,251",0,3,136,4.181113889,0.00E+00,0,0,0.35,R,1,3/5/2020 9:59
"3,252",0,3,136,4.264447222,0.00E+00,0,0,0.35,R,1,3/5/2020 10:04
"3,253",0,3,136,4.347780556,0.00E+00,0,0,0.35,R,1,3/5/2020 10:09
"3,254",0,3,136,4.431113889,0.00E+00,0,0,0.35,R,1,3/5/2020 10:14
"3,255",0,3,136,4.514447222,0.00E+00,0,0,0.35,R,1,3/5/2020 10:19
"3,256",0,3,136,4.597780556,0.00E+00,0,0,0.35,R,1,3/5/2020 10:24
"3,257",0,3,137,4.681113889,0.00E+00,0,0,0.35,R,1,3/5/2020 10:29
"3,258",0,3,137,4.764447222,0.00E+00,0,0,0.35,R,1,3/5/2020 10:34
"3,259",0,3,137,4.847780556,0.00E+00,0,0,0.35,R,1,3/5/2020 10:39
"3,260",0,3,137,4.931113889,0.00E+00,0,0,0.35,R,1,3/5/2020 10:44
"3,261",0,3,137,5.014447222,0.00E+00,0,0,0.35,R,1,3/5/2020 10:49
"3,262",0,3,137,5.097780556,0.00E+00,0,0,0.35,R,1,3/5/2020 10:54
"3,263",0,3,137,5.181113889,0.00E+00,0,0,0.35,R,1,3/5/2020 10:59
"3,264",0,3,137,5.264447222,0.00E+00,0,0,0.35,R,1,3/5/2020 11:04
"3,265",0,3,137,5.347780556,0.00E+00,0,0,0.35,R,1,3/5/2020 11:09
"3,266",0,3,137,5.431113889,0.00E+00,0,0,0.35,R,1,3/5/2020 11:14
"3,267",0,3,137,5.514447222,0.00E+00,0,0,0.35,R,1,3/5/2020 11:19
"3,268",0,3,137,5.597780556,0.00E+00,0,0,0.35,R,1,3/5/2020 11:24
"3,269",0,3,138,5.681113889,0.00E+00,0,0,0.35,R,1,3/5/2020 11:29
"3,270",0,3,138,5.764447222,0.00E+00,0,0,0.35,R,1,3/5/2020 11:34
"3,271",0,3,138,5.847780556,0.00E+00,0,0,0.35,R,1,3/5/2020 11:39
"3,272",0,3,138,5.931113889,0.00E+00,0,0,0.35,R,1,3/5/2020 11:44
"3,273",0,3,138,6.014447222,0.00E+00,0,0,0.35,R,1,3/5/2020 11:49
"3,274",0,3,138,6.097780556,0.00E+00,0,0,0.35,R,1,3/5/2020 11:54
"3,275",0,3,138,6.181113889,0.00E+00,0,0,0.35,R,1,3/5/2020 11:59
"3,276",0,3,138,6.264447222,0.00E+00,0,0,0.35,R,1,3/5/2020 12:04
"3,277",0,3,138,6.347780556,0.00E+00,0,0,0.35,R,1,3/5/2020 12:09
"3,278",0,3,138,6.431113889,0.00E+00,0,0,0.35,R,1,3/5/2020 12:14
"3,279",0,3,138,6.514447222,0.00E+00,0,0,0.35,R,1,3/5/2020 12:19
"3,280",0,3,138,6.597780556,0.00E+00,0,0,0.35,R,1,3/5/2020 12:24
"3,281",0,3,139,6.681113889,0.00E+00,0,0,0.35,R,1,3/5/2020 12:29
"3,282",0,3,139,6.764447222,0.00E+00,0,0,0.35,R,1,3/5/2020 12:34
"3,283",0,3,139,6.847780556,0.00E+00,0,0,0.35,R,1,3/5/2020 12:39
"3,284",0,3,139,6.931113889,0.00E+00,0,0,0.35,R,1,3/5/2020 12:44
"3,285",0,3,139,7.014447222,0.00E+00,0,0,0.35,R,1,3/5/2020 12:49
"3,286",0,3,139,7.097780556,0.00E+00,0,0,0.35,R,1,3/5/2020 12:54
"3,287",0,3,139,7.181113889,0.00E+00,0,0,0.35,R,1,3/5/2020 12:59
"3,288",0,3,139,7.264447222,0.00E+00,0,0,0.35,R,1,3/5/2020 13:04
"3,289",0,3,139,7.347780556,0.00E+00,0,0,0.35,R,1,3/5/2020 13:09
"3,290",0,3,139,7.431113889,0.00E+00,0,0,0.35,R,1,3/5/2020 13:14
"3,291",0,3,139,7.514447222,0.00E+00,0,0,0.35,R,1,3/5/2020 13:19
"3,292",0,3,139,7.597780556,0.00E+00,0,0,0.35,R,1,3/5/2020 13:24
"3,293",0,3,140,7.681113889,0.00E+00,0,0,0.35,R,1,3/5/2020 13:29
"3,294",0,3,140,7.764447222,0.00E+00,0,0,0.35,R,1,3/5/2020 13:34
"3,295",0,3,140,7.847780556,0.00E+00,0,0,0.35,R,1,3/5/2020 13:39
"3,296",0,3,140,7.931113889,0.00E+00,0,0,0.35,R,1,3/5/2020 13:44
"3,297",0,3,140,8.014447222,0.00E+00,0,0,0.35,R,1,3/5/2020 13:49
"3,298",0,3,140,8.097780556,0.00E+00,0,0,0.35,R,1,3/5/2020 13:54
"3,299",0,3,140,8.181113889,0.00E+00,0,0,0.35,R,1,3/5/2020 13:59
"3,300",0,3,140,8.264447222,0.00E+00,0,0,0.35,R,1,3/5/2020 14:04
"3,301",0,3,140,8.347780556,0.00E+00,0,0,0.35,R,1,3/5/2020 14:09
"3,302",0,3,140,8.431113889,0.00E+00,0,0,0.35,R,1,3/5/2020 14:14
"3,303",0,3,140,8.514447222,0.00E+00,0,0,0.35,R,1,3/5/2020 14:19
"3,304",0,3,140,8.597780556,0.00E+00,0,0,0.35,R,1,3/5/2020 14:24
"3,305",0,3,141,8.681113889,0.00E+00,0,0,0.35,R,1,3/5/2020 14:29
"3,306",0,3,141,8.764447222,0.00E+00,0,0,0.35,R,1,3/5/2020 14:34
"3,307",0,3,141,8.847780556,0.00E+00,0,0,0.35,R,1,3/5/2020 14:39
"3,308",0,3,141,8.931113889,0.00E+00,0,0,0.35,R,1,3/5/2020 14:44
"3,309",0,3,141,9.014447222,0.00E+00,0,0,0.35,R,1,3/5/2020 14:49
"3,310",0,3,141,9.097780556,0.00E+00,0,0,0.35,R,1,3/5/2020 14:54
"3,311",0,3,141,9.181113889,0.00E+00,0,0,0.35,R,1,3/5/2020 14:59
"3,312",0,3,141,9.264447222,0.00E+00,0,0,0.35,R,1,3/5/2020 15:04
"3,313",0,3,141,9.347780556,0.00E+00,0,0,0.35,R,1,3/5/2020 15:09
"3,314",0,3,141,9.431113889,0.00E+00,0,0,0.35,R,1,3/5/2020 15:14
"3,315",0,3,141,9.514447222,0.00E+00,0,0,0.35,R,1,3/5/2020 15:19
"3,316",0,3,141,9.597780556,0.00E+00,0,0,0.35,R,1,3/5/2020 15:24
"3,317",0,3,142,9.681113889,0.00E+00,0,0,0.35,R,1,3/5/2020 15:29
"3,318",0,3,142,9.764447222,0.00E+00,0,0,0.35,R,1,3/5/2020 15:34
"3,319",0,3,142,9.847780556,0.00E+00,0,0,0.35,R,1,3/5/2020 15:39
"3,320",0,3,142,9.931113889,0.00E+00,0,0,0.35,R,1,3/5/2020 15:44
"3,321",0,3,142,10.01444722,0.00E+00,0,0,0.35,R,1,3/5/2020 15:49
"3,322",0,3,142,10.09778056,0.00E+00,0,0,0.35,R,1,3/5/2020 15:54
"3,323",0,3,142,10.18111389,0.00E+00,0,0,0.35,R,1,3/5/2020 15:59
"3,324",0,3,142,10.26444722,0.00E+00,0,0,0.35,R,1,3/5/2020 16:04
"3,325",0,3,142,10.34778056,0.00E+00,0,0,0.35,R,1,3/5/2020 16:09
"3,326",0,3,142,10.43111389,0.00E+00,0,0,0.35,R,1,3/5/2020 16:14
"3,327",0,3,142,10.51444722,0.00E+00,0,0,0.35,R,1,3/5/2020 16:19
"3,328",0,3,142,10.59778056,0.00E+00,0,0,0.35,R,1,3/5/2020 16:24
"3,329",0,3,143,10.68111389,0.00E+00,0,0,0.35,R,1,3/5/2020 16:29
"3,330",0,3,143,10.76444722,0.00E+00,0,0,0.35,R,1,3/5/2020 16:34
"3,331",0,3,143,10.84778056,0.00E+00,0,0,0.35,R,1,3/5/2020 16:39
"3,332",0,3,143,10.93111389,0.00E+00,0,0,0.35,R,1,3/5/2020 16:44
"3,333",0,3,143,11.01444722,0.00E+00,0,0,0.35,R,1,3/5/2020 16:49
"3,334",0,3,143,11.09778056,0.00E+00,0,0,0.35,R,1,3/5/2020 16:54
"3,335",0,3,143,11.18111389,0.00E+00,0,0,0.35,R,1,3/5/2020 16:59
"3,336",0,3,143,11.26444722,0.00E+00,0,0,0.35,R,1,3/5/2020 17:04
"3,337",0,3,143,11.34778056,0.00E+00,0,0,0.35,R,1,3/5/2020 17:09
"3,338",0,3,143,11.43111389,0.00E+00,0,0,0.35,R,1,3/5/2020 17:14
"3,339",0,3,143,11.51444722,0.00E+00,0,0,0.35,R,1,3/5/2020 17:19
"3,340",0,3,143,11.59778056,0.00E+00,0,0,0.35,R,1,3/5/2020 17:24
"3,341",0,3,144,11.68111389,0.00E+00,0,0,0.35,R,1,3/5/2020 17:29
"3,342",0,3,144,11.76444722,0.00E+00,0,0,0.35,R,1,3/5/2020 17:34
"3,343",0,3,144,11.84778056,0.00E+00,0,0,0.35,R,1,3/5/2020 17:39
"3,344",0,3,144,11.93111389,0.00E+00,0,0,0.35,R,1,3/5/2020 17:44
"3,345",0,3,144,12,0.00E+00,0,0,0.35,R,129,3/5/2020 17:49
"3,346",0,2,144,0.000008333,9.83E-07,0,0.3,0.38,C,0,3/5/2020 17:49
"3,347",0,2,144,0.000244444,7.18E-05,0,0.3,0.39,C,5,3/5/2020 17:49
"3,348",0,2,144,0.000913889,2.73E-04,0,0.3,0.4,C,5,3/5/2020 17:49
"3,349",0,2,144,0.002072222,6.20E-04,0,0.3,0.41,C,5,3/5/2020 17:49
"3,350",0,2,144,0.003658333,1.10E-03,0,0.3,0.42,C,5,3/5/2020 17:49
"3,351",0,2,144,0.005736111,1.72E-03,0,0.3,0.43,C,5,3/5/2020 17:49
"3,352",0,2,144,0.008263889,2.48E-03,0,0.3,0.44,C,5,3/5/2020 17:49
"3,353",0,2,144,0.011455556,3.43E-03,0,0.3,0.45,C,5,3/5/2020 17:49
"3,354",0,2,144,0.015458333,4.64E-03,0,0.3,0.46,C,5,3/5/2020 17:49
"3,355",0,2,144,0.021013889,6.30E-03,0,0.3,0.47,C,5,3/5/2020 17:50
"3,356",0,2,144,0.029297222,8.79E-03,0,0.3,0.48,C,5,3/5/2020 17:50
"3,357",0,2,144,0.037630556,1.13E-02,0,0.3,0.49,C,1,3/5/2020 17:51
"3,358",0,2,144,0.045963889,1.38E-02,0,0.3,0.49,C,1,3/5/2020 17:51
"3,359",0,2,144,0.054297222,1.63E-02,0,0.3,0.5,C,1,3/5/2020 17:52
"3,360",0,2,144,0.062630556,1.88E-02,0,0.3,0.5,C,1,3/5/2020 17:52
"3,361",0,2,144,0.070963889,2.13E-02,0,0.3,0.5,C,1,3/5/2020 17:53
"3,362",0,2,144,0.079297222,2.38E-02,0,0.3,0.5,C,1,3/5/2020 17:53
"3,363",0,2,144,0.087630556,2.63E-02,0,0.3,0.5,C,1,3/5/2020 17:54
"3,364",0,2,144,0.095963889,2.88E-02,0,0.3,0.51,C,1,3/5/2020 17:54
"3,365",0,2,144,0.104297222,3.13E-02,0,0.3,0.51,C,1,3/5/2020 17:55
"3,366",0,2,144,0.112630556,3.38E-02,0,0.3,0.51,C,1,3/5/2020 17:55
"3,367",0,2,144,0.120963889,3.63E-02,0,0.3,0.51,C,1,3/5/2020 17:56
"3,368",0,2,144,0.129297222,3.88E-02,0,0.3,0.51,C,1,3/5/2020 17:56
"3,369",0,2,144,0.137630556,4.13E-02,0,0.3,0.51,C,1,3/5/2020 17:57
"3,370",0,2,144,0.145963889,4.38E-02,0,0.3,0.52,C,1,3/5/2020 17:57
"3,371",0,2,144,0.154297222,4.63E-02,0,0.3,0.52,C,1,3/5/2020 17:58
"3,372",0,2,144,0.162630556,4.88E-02,0,0.3,0.52,C,1,3/5/2020 17:58
"3,373",0,2,144,0.170963889,5.13E-02,0,0.3,0.52,C,1,3/5/2020 17:59
"3,374",0,2,144,0.179297222,5.38E-02,0,0.3,0.52,C,1,3/5/2020 17:59
"3,375",0,2,144,0.187630556,5.63E-02,0,0.3,0.52,C,1,3/5/2020 18:00
"3,376",0,2,144,0.195963889,5.88E-02,0,0.3,0.52,C,1,3/5/2020 18:00
"3,377",0,2,144,0.204297222,6.13E-02,0,0.3,0.53,C,1,3/5/2020 18:01
"3,378",0,2,144,0.212630556,6.38E-02,0,0.3,0.53,C,1,3/5/2020 18:01
"3,379",0,2,144,0.220963889,6.63E-02,0,0.3,0.53,C,1,3/5/2020 18:02
"3,380",0,2,144,0.229297222,6.88E-02,0,0.3,0.53,C,1,3/5/2020 18:02
"3,381",0,2,144,0.237630556,7.13E-02,0,0.3,0.53,C,1,3/5/2020 18:03
"3,382",0,2,144,0.245963889,7.38E-02,0,0.3,0.53,C,1,3/5/2020 18:03
"3,383",0,2,144,0.254297222,7.63E-02,0,0.3,0.54,C,1,3/5/2020 18:04
"3,384",0,2,144,0.262630556,7.88E-02,0,0.3,0.54,C,1,3/5/2020 18:04
"3,385",0,2,144,0.270963889,8.13E-02,0,0.3,0.54,C,1,3/5/2020 18:05
"3,386",0,2,144,0.279297222,8.38E-02,0,0.3,0.54,C,1,3/5/2020 18:05
"3,387",0,2,144,0.287630556,8.63E-02,0,0.3,0.55,C,1,3/5/2020 18:06
"3,388",0,2,144,0.295963889,8.88E-02,0,0.3,0.55,C,1,3/5/2020 18:06
"3,389",0,2,144,0.304297222,9.13E-02,0,0.3,0.55,C,1,3/5/2020 18:07
"3,390",0,2,144,0.312630556,9.38E-02,0,0.3,0.55,C,1,3/5/2020 18:07
"3,391",0,2,144,0.320963889,9.63E-02,0,0.3,0.56,C,1,3/5/2020 18:08
"3,392",0,2,144,0.329297222,9.88E-02,0,0.3,0.56,C,1,3/5/2020 18:08
"3,393",0,2,144,0.337630556,1.01E-01,0,0.3,0.56,C,1,3/5/2020 18:09
"3,394",0,2,144,0.345963889,1.04E-01,0,0.3,0.57,C,1,3/5/2020 18:09
"3,395",0,2,144,0.354297222,1.06E-01,0,0.3,0.57,C,1,3/5/2020 18:10
"3,396",0,2,144,0.362630556,1.09E-01,0,0.3,0.57,C,1,3/5/2020 18:10
"3,397",0,2,144,0.370963889,1.11E-01,0,0.3,0.58,C,1,3/5/2020 18:11
"3,398",0,2,144,0.379297222,1.14E-01,0,0.3,0.58,C,1,3/5/2020 18:11
"3,399",0,2,144,0.387630556,1.16E-01,0,0.3,0.58,C,1,3/5/2020 18:12
"3,400",0,2,144,0.395963889,1.19E-01,0,0.3,0.59,C,1,3/5/2020 18:12
"3,401",0,2,144,0.404297222,1.21E-01,0,0.3,0.59,C,1,3/5/2020 18:13
"3,402",0,2,144,0.412630556,1.24E-01,0,0.3,0.59,C,1,3/5/2020 18:13
"3,403",0,2,144,0.420963889,1.26E-01,0,0.3,0.6,C,1,3/5/2020 18:14
"3,404",0,2,144,0.429297222,1.29E-01,0,0.3,0.6,C,1,3/5/2020 18:14
"3,405",0,2,144,0.437630556,1.31E-01,0,0.3,0.61,C,1,3/5/2020 18:15
"3,406",0,2,144,0.445963889,1.34E-01,0,0.3,0.61,C,1,3/5/2020 18:15
"3,407",0,2,144,0.454297222,1.36E-01,0,0.3,0.62,C,1,3/5/2020 18:16
"3,408",0,2,144,0.462630556,1.39E-01,0,0.3,0.62,C,1,3/5/2020 18:16
"3,409",0,2,144,0.470963889,1.41E-01,0,0.3,0.63,C,1,3/5/2020 18:17
"3,410",0,2,144,0.479297222,1.44E-01,0,0.3,0.63,C,1,3/5/2020 18:17
"3,411",0,2,144,0.487630556,1.46E-01,0,0.3,0.64,C,1,3/5/2020 18:18
"3,412",0,2,144,0.495963889,1.49E-01,0,0.3,0.64,C,1,3/5/2020 18:18
"3,413",0,2,144,0.504297222,1.51E-01,0,0.3,0.65,C,1,3/5/2020 18:19
"3,414",0,2,144,0.512630556,1.54E-01,0,0.3,0.66,C,1,3/5/2020 18:19
"3,415",0,2,144,0.520963889,1.56E-01,0,0.3,0.66,C,1,3/5/2020 18:20
"3,416",0,2,144,0.529297222,1.59E-01,0,0.3,0.67,C,1,3/5/2020 18:20
"3,417",0,2,144,0.537630556,1.61E-01,0,0.3,0.68,C,1,3/5/2020 18:21
"3,418",0,2,144,0.545963889,1.64E-01,0,0.3,0.68,C,1,3/5/2020 18:21
"3,419",0,2,144,0.554297222,1.66E-01,0,0.3,0.69,C,1,3/5/2020 18:22
"3,420",0,2,144,0.562630556,1.69E-01,0,0.3,0.7,C,1,3/5/2020 18:22
"3,421",0,2,144,0.570963889,1.71E-01,0,0.3,0.71,C,1,3/5/2020 18:23
"3,422",0,2,144,0.579297222,1.74E-01,0,0.3,0.72,C,1,3/5/2020 18:23
"3,423",0,2,144,0.587630556,1.76E-01,0,0.3,0.73,C,1,3/5/2020 18:24
"3,424",0,2,144,0.595838889,1.79E-01,0,0.3,0.74,C,5,3/5/2020 18:24
"3,425",0,2,144,0.603719444,1.81E-01,0,0.3,0.75,C,5,3/5/2020 18:25
"3,426",0,2,144,0.611227778,1.83E-01,0,0.3,0.76,C,5,3/5/2020 18:25
"3,427",0,2,145,0.618763889,1.86E-01,0,0.3,0.77,C,5,3/5/2020 18:26
"3,428",0,2,145,0.625702778,1.88E-01,0,0.3,0.78,C,5,3/5/2020 18:26
"3,429",0,2,145,0.632444444,1.90E-01,0,0.3,0.79,C,5,3/5/2020 18:27
"3,430",0,2,145,0.638883333,1.92E-01,0,0.3,0.8,C,5,3/5/2020 18:27
"3,431",0,2,145,0.645277778,1.94E-01,0,0.3,0.81,C,5,3/5/2020 18:27
"3,432",0,2,145,0.651330556,1.95E-01,0,0.3,0.82,C,5,3/5/2020 18:28
"3,433",0,2,145,0.657311111,1.97E-01,0,0.3,0.83,C,5,3/5/2020 18:28
"3,434",0,2,145,0.662944444,1.99E-01,0,0.3,0.84,C,5,3/5/2020 18:28
"3,435",0,2,145,0.668425,2.01E-01,0,0.3,0.85,C,5,3/5/2020 18:29
"3,436",0,2,145,0.673888889,2.02E-01,0,0.3,0.86,C,5,3/5/2020 18:29
"3,437",0,2,145,0.679027778,2.04E-01,0,0.3,0.87,C,5,3/5/2020 18:29
"3,438",0,2,145,0.684108333,2.05E-01,0,0.3,0.88,C,5,3/5/2020 18:30
"3,439",0,2,145,0.689058333,2.07E-01,0,0.3,0.89,C,5,3/5/2020 18:30
"3,440",0,2,145,0.693872222,2.08E-01,0,0.3,0.9,C,5,3/5/2020 18:30
"3,441",0,2,145,0.698527778,2.10E-01,0,0.3,0.91,C,5,3/5/2020 18:30
"3,442",0,2,145,0.703066667,2.11E-01,0,0.3,0.92,C,5,3/5/2020 18:31
"3,443",0,2,145,0.707669444,2.12E-01,0,0.3,0.93,C,5,3/5/2020 18:31
"3,444",0,2,145,0.71215,2.14E-01,0,0.3,0.94,C,5,3/5/2020 18:31
"3,445",0,2,145,0.716558333,2.15E-01,0,0.3,0.95,C,5,3/5/2020 18:32
"3,446",0,2,145,0.721,2.16E-01,0,0.3,0.96,C,5,3/5/2020 18:32
"3,447",0,2,145,0.725208333,2.18E-01,0,0.3,0.97,C,5,3/5/2020 18:32
"3,448",0,2,145,0.729313889,2.19E-01,0,0.3,0.98,C,5,3/5/2020 18:32
"3,449",0,2,145,0.73355,2.20E-01,0,0.3,0.99,C,5,3/5/2020 18:33
"3,450",0,2,145,0.737605556,2.21E-01,0,0.3,1,C,5,3/5/2020 18:33
"3,451",0,2,145,0.7417,2.22E-01,0,0.3,1.01,C,5,3/5/2020 18:33
"3,452",0,2,145,0.745758333,2.24E-01,0,0.3,1.02,C,5,3/5/2020 18:33
"3,453",0,2,145,0.749775,2.25E-01,0,0.3,1.03,C,5,3/5/2020 18:34
"3,454",0,2,145,0.753661111,2.26E-01,0,0.3,1.04,C,5,3/5/2020 18:34
"3,455",0,2,145,0.757541667,2.27E-01,0,0.3,1.05,C,5,3/5/2020 18:34
"3,456",0,2,145,0.761394444,2.28E-01,0,0.3,1.06,C,5,3/5/2020 18:34
"3,457",0,2,145,0.765455556,2.30E-01,0,0.3,1.07,C,5,3/5/2020 18:34
"3,458",0,2,145,0.769269444,2.31E-01,0,0.3,1.08,C,5,3/5/2020 18:35
"3,459",0,2,145,0.773180556,2.32E-01,0,0.3,1.09,C,5,3/5/2020 18:35
"3,460",0,2,145,0.776916667,2.33E-01,0,0.3,1.1,C,5,3/5/2020 18:35
"3,461",0,2,145,0.780747222,2.34E-01,0,0.3,1.11,C,5,3/5/2020 18:35
"3,462",0,2,145,0.784508333,2.35E-01,0,0.3,1.12,C,5,3/5/2020 18:36
"3,463",0,2,145,0.788313889,2.36E-01,0,0.3,1.13,C,5,3/5/2020 18:36
"3,464",0,2,145,0.791975,2.38E-01,0,0.3,1.14,C,5,3/5/2020 18:36
"3,465",0,2,145,0.795713889,2.39E-01,0,0.3,1.16,C,5,3/5/2020 18:36
"3,466",0,2,145,0.799413889,2.40E-01,0,0.3,1.17,C,5,3/5/2020 18:37
"3,467",0,2,145,0.803152778,2.41E-01,0,0.3,1.18,C,5,3/5/2020 18:37
"3,468",0,2,145,0.806894444,2.42E-01,0,0.3,1.19,C,5,3/5/2020 18:37
"3,469",0,2,145,0.810505556,2.43E-01,0,0.3,1.2,C,5,3/5/2020 18:37
"3,470",0,2,145,0.812458333,2.44E-01,0,0.3,1.2,C,133,3/5/2020 18:37
"3,471",0,5,145,0.000002778,0.00E+00,0,0,1.16,R,0,3/5/2020 18:37
"3,472",0,5,145,0.000047222,0.00E+00,0,0,1.14,R,5,3/5/2020 18:37
"3,473",0,5,145,0.000111111,0.00E+00,0,0,1.12,R,5,3/5/2020 18:37
"3,474",0,5,145,0.000208333,0.00E+00,0,0,1.11,R,5,3/5/2020 18:37
"3,475",0,5,145,0.000341667,0.00E+00,0,0,1.1,R,5,3/5/2020 18:37
"3,476",0,5,145,0.000511111,0.00E+00,0,0,1.09,R,5,3/5/2020 18:37
"3,477",0,5,145,0.000705556,0.00E+00,0,0,1.08,R,5,3/5/2020 18:37
"3,478",0,5,145,0.000936111,0.00E+00,0,0,1.07,R,5,3/5/2020 18:37
"3,479",0,5,145,0.001191667,0.00E+00,0,0,1.06,R,5,3/5/2020 18:37
"3,480",0,5,145,0.001475,0.00E+00,0,0,1.04,R,5,3/5/2020 18:37
"3,481",0,5,145,0.001783333,0.00E+00,0,0,1.03,R,5,3/5/2020 18:37
"3,482",0,5,145,0.002113889,0.00E+00,0,0,1.02,R,5,3/5/2020 18:37
"3,483",0,5,145,0.002477778,0.00E+00,0,0,1.01,R,5,3/5/2020 18:37
"3,484",0,5,145,0.002877778,0.00E+00,0,0,1,R,5,3/5/2020 18:37
"3,485",0,5,145,0.003294444,0.00E+00,0,0,0.99,R,5,3/5/2020 18:38
"3,486",0,5,145,0.003744444,0.00E+00,0,0,0.98,R,5,3/5/2020 18:38
"3,487",0,5,145,0.004216667,0.00E+00,0,0,0.97,R,5,3/5/2020 18:38
"3,488",0,5,145,0.004733333,0.00E+00,0,0,0.96,R,5,3/5/2020 18:38
"3,489",0,5,145,0.005277778,0.00E+00,0,0,0.95,R,5,3/5/2020 18:38
"3,490",0,5,145,0.005858333,0.00E+00,0,0,0.94,R,5,3/5/2020 18:38
"3,491",0,5,145,0.006466667,0.00E+00,0,0,0.93,R,5,3/5/2020 18:38
"3,492",0,5,145,0.007119444,0.00E+00,0,0,0.92,R,5,3/5/2020 18:38
"3,493",0,5,145,0.007808333,0.00E+00,0,0,0.91,R,5,3/5/2020 18:38
"3,494",0,5,145,0.008547222,0.00E+00,0,0,0.9,R,5,3/5/2020 18:38
"3,495",0,5,145,0.009325,0.00E+00,0,0,0.89,R,5,3/5/2020 18:38
"3,496",0,5,145,0.010155556,0.00E+00,0,0,0.88,R,5,3/5/2020 18:38
"3,497",0,5,145,0.011025,0.00E+00,0,0,0.86,R,5,3/5/2020 18:38
"3,498",0,5,145,0.011936111,0.00E+00,0,0,0.85,R,5,3/5/2020 18:38
"3,499",0,5,145,0.012716667,0.00E+00,0,0,0.84,R,5,3/5/2020 18:38
"3,500",0,5,145,0.013525,0.00E+00,0,0,0.83,R,5,3/5/2020 18:38
"3,501",0,5,145,0.014455556,0.00E+00,0,0,0.82,R,5,3/5/2020 18:38
"3,502",0,5,145,0.015511111,0.00E+00,0,0,0.81,R,5,3/5/2020 18:38
"3,503",0,5,145,0.016572222,0.00E+00,0,0,0.8,R,5,3/5/2020 18:38
"3,504",0,5,145,0.017716667,0.00E+00,0,0,0.79,R,5,3/5/2020 18:38
